floor;149;16;1;b.t4-1-1;62.8;2;2R41W;7
floor;148;16;1;b.t4-1-1;32;0;1S41B;6
floor;147;16;1;b.t4-1-1;32;0;1S41B;5
floor;146;16;1;b.t4-1-1;57;2;2R41L;4
floor;145;16;1;b.t4-1-1;36;1;1R40B;3
floor;144;16;1;b.t4-1-1;64.4;2;2R42L;2
floor;143;16;1;b.t4-1-1;64.1;2;2R51L;1
floor;142;15;1;b.t4-1-1;64.1;2;2R51L;10
floor;141;15;1;b.t4-1-1;64.4;2;2R42L;9
floor;140;15;1;b.t4-1-1;36;1;1R40B;8
floor;139;15;1;b.t4-1-1;62.8;2;2R41W;7
floor;138;15;1;b.t4-1-1;32;0;1S41B;6
floor;137;15;1;b.t4-1-1;32;0;1S41B;5
floor;136;15;1;b.t4-1-1;57;2;2R41L;4
floor;135;15;1;b.t4-1-1;36;1;1R40B;3
floor;134;15;1;b.t4-1-1;64.4;2;2R42L;2
floor;133;15;1;b.t4-1-1;64.1;2;2R51L;1
floor;132;14;1;b.t4-1-1;64.1;2;2R51L;10
floor;131;14;1;b.t4-1-1;64.4;2;2R42L;9
floor;130;14;1;b.t4-1-1;36;1;1R40B;8
floor;129;14;1;b.t4-1-1;62.8;2;2R41W;7
floor;128;14;1;b.t4-1-1;32;0;1S41B;6
floor;127;14;1;b.t4-1-1;32;0;1S41B;5
floor;126;14;1;b.t4-1-1;57;2;2R41L;4
floor;125;14;1;b.t4-1-1;36;1;1R40B;3
floor;124;14;1;b.t4-1-1;64.4;2;2R42L;2
floor;123;14;1;b.t4-1-1;64.1;2;2R51L;1
floor;122;13;1;b.t4-1-1;64.1;2;2R51L;10
floor;121;13;1;b.t4-1-1;64.4;2;2R42L;9
floor;120;13;1;b.t4-1-1;36;1;1R40B;8
floor;119;13;1;b.t4-1-1;62.8;2;2R41W;7
floor;118;13;1;b.t4-1-1;32;0;1S41B;6
floor;117;13;1;b.t4-1-1;32;0;1S41B;5
floor;116;13;1;b.t4-1-1;57;2;2R41L;4
floor;115;13;1;b.t4-1-1;36;1;1R40B;3
floor;114;13;1;b.t4-1-1;64.4;2;2R42L;2
floor;113;13;1;b.t4-1-1;64.1;2;2R51L;1
floor;112;12;1;b.t4-1-1;64.1;2;2R51L;10
floor;111;12;1;b.t4-1-1;64.4;2;2R42L;9
floor;110;12;1;b.t4-1-1;36;1;1R40B;8
floor;109;12;1;b.t4-1-1;62.8;2;2R41W;7
floor;108;12;1;b.t4-1-1;32;0;1S41B;6
floor;107;12;1;b.t4-1-1;32;0;1S41B;5
floor;106;12;1;b.t4-1-1;57;2;2R41L;4
floor;105;12;1;b.t4-1-1;36;1;1R40B;3
floor;104;12;1;b.t4-1-1;64.4;2;2R42L;2
floor;103;12;1;b.t4-1-1;64.1;2;2R51L;1
floor;102;11;1;b.t4-1-1;64.1;2;2R51L;10
floor;101;11;1;b.t4-1-1;64.4;2;2R42L;9
floor;100;11;1;b.t4-1-1;36;1;1R40B;8
floor;99;11;1;b.t4-1-1;62.8;2;2R41W;7
floor;98;11;1;b.t4-1-1;32;0;1S41B;6
floor;97;11;1;b.t4-1-1;32;0;1S41B;5
floor;96;11;1;b.t4-1-1;57;2;2R41L;4
floor;95;11;1;b.t4-1-1;36;1;1R40B;3
floor;94;11;1;b.t4-1-1;64.4;2;2R42L;2
floor;93;11;1;b.t4-1-1;64.1;2;2R51L;1
floor;92;10;1;b.t4-1-1;64.1;2;2R51L;10
floor;91;10;1;b.t4-1-1;64.4;2;2R42L;9
floor;90;10;1;b.t4-1-1;36;1;1R40B;8
floor;89;10;1;b.t4-1-1;62.8;2;2R41W;7
floor;88;10;1;b.t4-1-1;32;0;1S41B;6
floor;87;10;1;b.t4-1-1;32;0;1S41B;5
floor;86;10;1;b.t4-1-1;57;2;2R41L;4
floor;85;10;1;b.t4-1-1;36;1;1R40B;3
floor;84;10;1;b.t4-1-1;64.4;2;2R42L;2
floor;83;10;1;b.t4-1-1;64.1;2;2R51L;1
floor;82;9;1;b.t4-1-1;64.1;2;2R51L;10
floor;81;9;1;b.t4-1-1;64.4;2;2R42L;9
floor;80;9;1;b.t4-1-1;36;1;1R40B;8
floor;79;9;1;b.t4-1-1;62.8;2;2R41W;7
floor;78;9;1;b.t4-1-1;32;0;1S41B;6
floor;77;9;1;b.t4-1-1;32;0;1S41B;5
floor;76;9;1;b.t4-1-1;57;2;2R41L;4
floor;75;9;1;b.t4-1-1;36;1;1R40B;3
floor;74;9;1;b.t4-1-1;64.4;2;2R42L;2
floor;73;9;1;b.t4-1-1;64.1;2;2R51L;1
floor;72;8;1;b.t4-1-1;64.1;2;2R51L;10
floor;71;8;1;b.t4-1-1;64.4;2;2R42L;9
floor;70;8;1;b.t4-1-1;36;1;1R40B;8
floor;69;8;1;b.t4-1-1;57;2;2R41L;7
floor;68;8;1;b.t4-1-1;32;0;1S41B;6
floor;67;8;1;b.t4-1-1;32;0;1S41B;5
floor;66;8;1;b.t4-1-1;57;2;2R41L;4
floor;65;8;1;b.t4-1-1;36;1;1R40B;3
floor;64;8;1;b.t4-1-1;64.4;2;2R42L;2
floor;63;8;1;b.t4-1-1;64.1;2;2R51L;1
floor;62;7;1;b.t4-1-1;64.1;2;2R51L;10
floor;61;7;1;b.t4-1-1;64.4;2;2R42L;9
floor;60;7;1;b.t4-1-1;36;1;1R40B;8
floor;59;7;1;b.t4-1-1;57;2;2R41L;7
floor;58;7;1;b.t4-1-1;32;0;1S41B;6
floor;57;7;1;b.t4-1-1;32;0;1S41B;5
floor;56;7;1;b.t4-1-1;57;2;2R41L;4
floor;55;7;1;b.t4-1-1;36;1;1R40B;3
floor;54;7;1;b.t4-1-1;64.4;2;2R42L;2
floor;53;7;1;b.t4-1-1;64.1;2;2R51L;1
floor;52;6;1;b.t4-1-1;64.1;2;2R51L;10
floor;51;6;1;b.t4-1-1;64.4;2;2R42L;9
floor;50;6;1;b.t4-1-1;36;1;1R40B;8
floor;49;6;1;b.t4-1-1;57;2;2R41L;7
floor;48;6;1;b.t4-1-1;32;0;1S41B;6
floor;47;6;1;b.t4-1-1;32;0;1S41B;5
floor;46;6;1;b.t4-1-1;57;2;2R41L;4
floor;45;6;1;b.t4-1-1;36;1;1R40B;3
floor;44;6;1;b.t4-1-1;64.4;2;2R42L;2
floor;43;6;1;b.t4-1-1;64.1;2;2R51L;1
floor;42;5;1;b.t4-1-1;64.1;2;2R51L;10
floor;41;5;1;b.t4-1-1;64.4;2;2R42L;9
floor;40;5;1;b.t4-1-1;36;1;1R40B;8
floor;39;5;1;b.t4-1-1;57;2;2R41L;7
floor;38;5;1;b.t4-1-1;32;0;1S41B;6
floor;37;5;1;b.t4-1-1;32;0;1S41B;5
floor;36;5;1;b.t4-1-1;57;2;2R41L;4
floor;35;5;1;b.t4-1-1;36;1;1R40B;3
floor;34;5;1;b.t4-1-1;64.4;2;2R42L;2
floor;33;5;1;b.t4-1-1;64.1;2;2R51L;1
