floor;158;17;1;b.t1-2-1;26.5;0; ;8
floor;159;17;1;b.t1-2-1;41.3;1; ;9
floor;160;17;1;b.t1-2-1;90;3; ;10
floor;161;18;1;b.t1-2-1;75.4;3; ;1
floor;162;18;1;b.t1-2-1;69.3;2; ;2
floor;163;18;1;b.t1-2-1;96.1;4; ;3
floor;164;18;1;b.t1-2-1;26.4;0; ;4
floor;165;18;1;b.t1-2-1;26.6;0; ;5
floor;166;18;1;b.t1-2-1;56.8;2; ;6
floor;167;18;1;b.t1-2-1;38.4;1; ;7
floor;168;18;1;b.t1-2-1;26.5;0; ;8
floor;169;18;1;b.t1-2-1;41.3;1; ;9
floor;170;18;1;b.t1-2-1;90;3; ;10
floor;171;19;1;b.t1-2-1;75.4;3; ;1
floor;172;19;1;b.t1-2-1;69.3;2; ;2
floor;173;19;1;b.t1-2-1;96.1;4; ;3
floor;174;19;1;b.t1-2-1;26.4;0; ;4
floor;175;19;1;b.t1-2-1;26.6;0; ;5
floor;176;19;1;b.t1-2-1;56.8;2; ;6
floor;177;19;1;b.t1-2-1;38.4;1; ;7
floor;178;19;1;b.t1-2-1;26.5;0; ;8
floor;179;19;1;b.t1-2-1;41.3;1; ;9
floor;180;19;1;b.t1-2-1;90;3; ;10
floor;181;20;1;b.t1-2-1;75.4;3; ;1
floor;182;20;1;b.t1-2-1;69.3;2; ;2
floor;183;20;1;b.t1-2-1;96.1;4; ;3
floor;184;20;1;b.t1-2-1;26.4;0; ;4
floor;185;20;1;b.t1-2-1;26.6;0; ;5
floor;186;20;1;b.t1-2-1;56.8;2; ;6
floor;187;20;1;b.t1-2-1;38.4;1; ;7
floor;188;20;1;b.t1-2-1;26.5;0; ;8
floor;189;20;1;b.t1-2-1;41.3;1; ;9
floor;190;20;1;b.t1-2-1;90;3; ;10
floor;191;21;1;b.t1-2-1;75.4;3; ;1
floor;192;21;1;b.t1-2-1;69.3;2; ;2
floor;193;21;1;b.t1-2-1;96.1;4; ;3
floor;194;21;1;b.t1-2-1;26.4;0; ;4
floor;195;21;1;b.t1-2-1;26.6;0; ;5
floor;196;21;1;b.t1-2-1;56.8;2; ;6
floor;197;21;1;b.t1-2-1;38.4;1; ;7
floor;198;21;1;b.t1-2-1;26.5;0; ;8
floor;199;21;1;b.t1-2-1;41.3;1; ;9
floor;200;21;1;b.t1-2-1;90;3; ;10
floor;201;22;1;b.t1-2-1;75.4;3; ;1
floor;202;22;1;b.t1-2-1;69.3;2; ;2
floor;203;22;1;b.t1-2-1;96.1;4; ;3
floor;204;22;1;b.t1-2-1;26.4;0; ;4
floor;205;22;1;b.t1-2-1;26.6;0; ;5
floor;206;22;1;b.t1-2-1;56.8;2; ;6
floor;207;22;1;b.t1-2-1;38.4;1; ;7
floor;208;22;1;b.t1-2-1;26.5;0; ;8
floor;209;22;1;b.t1-2-1;41.3;1; ;9
floor;210;22;1;b.t1-2-1;90;3; ;10
floor;211;23;1;b.t1-2-1;75.4;3; ;1
floor;212;23;1;b.t1-2-1;69.3;2; ;2
floor;213;23;1;b.t1-2-1;96.1;4; ;3
floor;214;23;1;b.t1-2-1;26.4;0; ;4
floor;215;23;1;b.t1-2-1;26.6;0; ;5
floor;216;23;1;b.t1-2-1;56.8;2; ;6
floor;217;23;1;b.t1-2-1;38.4;1; ;7
floor;218;23;1;b.t1-2-1;26.5;0; ;8
floor;219;23;1;b.t1-2-1;41.3;1; ;9
floor;220;23;1;b.t1-2-1;90;3; ;10
floor;221;24;1;b.t1-2-1;75.4;3; ;1
floor;222;24;1;b.t1-2-1;41.5;1; ;2
floor;223;24;1;b.t1-2-1;26.5;0; ;3
floor;224;24;1;b.t1-2-1;37.4;1; ;4
floor;225;24;1;b.t1-2-1;57.2;2; ;5
floor;226;24;1;b.t1-2-1;26.4;0; ;6
floor;227;24;1;b.t1-2-1;26.6;0; ;7
floor;228;24;1;b.t1-2-1;56.8;2; ;8
floor;229;24;1;b.t1-2-1;38.4;1; ;9
floor;230;24;1;b.t1-2-1;26.5;0; ;10
floor;231;24;1;b.t1-2-1;41.3;1; ;11
floor;232;24;1;b.t1-2-1;90;3; ;12
floor;233;25;1;b.t1-2-1;75.4;3; ;1
floor;234;25;1;b.t1-2-1;41.5;1; ;2
floor;235;25;1;b.t1-2-1;26.5;0; ;3
floor;236;25;1;b.t1-2-1;37.4;1; ;4
floor;237;25;1;b.t1-2-1;57.2;2; ;5
floor;238;25;1;b.t1-2-1;26.4;0; ;6
floor;239;25;1;b.t1-2-1;26.6;0; ;7
floor;240;25;1;b.t1-2-1;56.8;2; ;8
floor;241;25;1;b.t1-2-1;38.4;1; ;9
floor;242;25;1;b.t1-2-1;26.5;0; ;10
floor;243;25;1;b.t1-2-1;41.3;1; ;11
floor;244;25;1;b.t1-2-1;90;3; ;12
floor;245;26;1;b.t1-2-1;75.4;3; ;1
floor;246;26;1;b.t1-2-1;41.5;1; ;2
floor;247;26;1;b.t1-2-1;26.5;0; ;3
floor;248;26;1;b.t1-2-1;37.4;1; ;4
floor;249;26;1;b.t1-2-1;57.2;2; ;5
floor;250;26;1;b.t1-2-1;26.4;0; ;6
floor;251;26;1;b.t1-2-1;26.6;0; ;7
floor;252;26;1;b.t1-2-1;56.8;2; ;8
floor;253;26;1;b.t1-2-1;38.4;1; ;9
floor;254;26;1;b.t1-2-1;26.5;0; ;10
floor;255;26;1;b.t1-2-1;41.3;1; ;11
floor;256;26;1;b.t1-2-1;90;3; ;12
floor;257;27;1;b.t1-2-1;75.4;3; ;1
floor;258;27;1;b.t1-2-1;41.5;1; ;2
floor;259;27;1;b.t1-2-1;26.5;0; ;3
floor;260;27;1;b.t1-2-1;37.4;1; ;4
floor;261;27;1;b.t1-2-1;57.2;2; ;5
floor;262;27;1;b.t1-2-1;26.4;0; ;6
floor;263;27;1;b.t1-2-1;26.6;0; ;7
floor;264;27;1;b.t1-2-1;56.8;2; ;8
floor;265;27;1;b.t1-2-1;38.4;1; ;9
floor;266;27;1;b.t1-2-1;26.5;0; ;10
floor;267;27;1;b.t1-2-1;41.3;1; ;11
floor;268;27;1;b.t1-2-1;90;3; ;12
floor;269;28;1;b.t1-2-1;75.4;3; ;1
floor;270;28;1;b.t1-2-1;41.5;1; ;2
floor;271;28;1;b.t1-2-1;26.5;0; ;3
floor;272;28;1;b.t1-2-1;37.4;1; ;4
floor;273;28;1;b.t1-2-1;57.2;2; ;5
floor;274;28;1;b.t1-2-1;26.4;0; ;6
floor;275;28;1;b.t1-2-1;26.6;0; ;7
floor;276;28;1;b.t1-2-1;56.8;2; ;8
floor;277;28;1;b.t1-2-1;38.4;1; ;9
floor;278;28;1;b.t1-2-1;26.5;0; ;10
floor;279;28;1;b.t1-2-1;41.3;1; ;11
floor;280;28;1;b.t1-2-1;90;3; ;12
floor;281;29;1;b.t1-2-1;75.4;3; ;1
floor;282;29;1;b.t1-2-1;41.5;1; ;2
floor;283;29;1;b.t1-2-1;26.5;0; ;3
floor;284;29;1;b.t1-2-1;37.4;1; ;4
floor;285;29;1;b.t1-2-1;57.2;2; ;5
floor;286;29;1;b.t1-2-1;26.4;0; ;6
floor;287;29;1;b.t1-2-1;26.6;0; ;7
floor;288;29;1;b.t1-2-1;56.8;2; ;8
floor;289;29;1;b.t1-2-1;38.4;1; ;9
floor;290;29;1;b.t1-2-1;26.5;0; ;10
floor;291;29;1;b.t1-2-1;41.3;1; ;11
floor;292;29;1;b.t1-2-1;90;3; ;12
floor;293;30;1;b.t1-2-1;75.4;3; ;1
floor;294;30;1;b.t1-2-1;41.5;1; ;2
floor;295;30;1;b.t1-2-1;26.5;0; ;3
floor;296;30;1;b.t1-2-1;37.4;1; ;4
floor;297;30;1;b.t1-2-1;57.2;2; ;5
floor;298;30;1;b.t1-2-1;26.4;0; ;6
floor;299;30;1;b.t1-2-1;26.6;0; ;7
floor;300;30;1;b.t1-2-1;56.8;2; ;8
floor;301;30;1;b.t1-2-1;38.4;1; ;9
floor;302;30;1;b.t1-2-1;26.5;0; ;10
floor;303;30;1;b.t1-2-1;41.3;1; ;11
floor;304;30;1;b.t1-2-1;90;3; ;12
floor;305;31;1;b.t1-2-1;75.4;3; ;1
floor;306;31;1;b.t1-2-1;41.5;1; ;2
floor;307;31;1;b.t1-2-1;26.5;0; ;3
floor;308;31;1;b.t1-2-1;37.4;1; ;4
floor;309;31;1;b.t1-2-1;57.2;2; ;5
floor;310;31;1;b.t1-2-1;26.4;0; ;6
floor;311;31;1;b.t1-2-1;26.6;0; ;7
floor;312;31;1;b.t1-2-1;56.8;2; ;8
floor;313;31;1;b.t1-2-1;38.4;1; ;9
floor;314;31;1;b.t1-2-1;26.5;0; ;10
floor;315;31;1;b.t1-2-1;41.3;1; ;11
floor;316;31;1;b.t1-2-1;90;3; ;12
floor;317;32;1;b.t1-2-1;75.4;3; ;1
floor;318;32;1;b.t1-2-1;41.5;1; ;2
floor;319;32;1;b.t1-2-1;26.5;0; ;3
floor;320;32;1;b.t1-2-1;37.4;1; ;4
floor;321;32;1;b.t1-2-1;57.2;2; ;5
floor;322;32;1;b.t1-2-1;26.4;0; ;6
floor;323;32;1;b.t1-2-1;26.6;0; ;7
floor;324;32;1;b.t1-2-1;56.8;2; ;8
floor;325;32;1;b.t1-2-1;38.4;1; ;9
floor;326;32;1;b.t1-2-1;26.5;0; ;10
floor;327;32;1;b.t1-2-1;41.3;1; ;11
floor;328;32;1;b.t1-2-1;90;3; ;12
floor;329;33;1;b.t1-2-1;75.4;3; ;1
floor;330;33;1;b.t1-2-1;41.5;1; ;2
floor;331;33;1;b.t1-2-1;26.5;0; ;3
floor;332;33;1;b.t1-2-1;37.4;1; ;4
floor;333;33;1;b.t1-2-1;57.2;2; ;5
floor;334;33;1;b.t1-2-1;26.4;0; ;6
floor;335;33;1;b.t1-2-1;26.6;0; ;7
floor;336;33;1;b.t1-2-1;56.8;2; ;8
floor;337;33;1;b.t1-2-1;38.4;1; ;9
floor;338;33;1;b.t1-2-1;26.5;0; ;10
floor;339;33;1;b.t1-2-1;41.3;1; ;11
floor;340;33;1;b.t1-2-1;90;3; ;12
floor;341;34;1;b.t1-2-1;75.4;3; ;1
floor;342;34;1;b.t1-2-1;41.5;1; ;2
floor;343;34;1;b.t1-2-1;26.5;0; ;3
floor;344;34;1;b.t1-2-1;37.4;1; ;4
floor;345;34;1;b.t1-2-1;57.2;2; ;5
floor;346;34;1;b.t1-2-1;26.4;0; ;6
floor;347;34;1;b.t1-2-1;26.6;0; ;7
floor;348;34;1;b.t1-2-1;56.8;2; ;8
floor;349;34;1;b.t1-2-1;38.4;1; ;9
floor;350;34;1;b.t1-2-1;26.5;0; ;10
floor;351;34;1;b.t1-2-1;41.3;1; ;11
floor;352;34;1;b.t1-2-1;90;3; ;12
floor;353;35;1;b.t1-2-1;75.4;3; ;1
floor;354;35;1;b.t1-2-1;41.5;1; ;2
floor;355;35;1;b.t1-2-1;26.5;0; ;3
floor;356;35;1;b.t1-2-1;37.4;1; ;4
floor;357;35;1;b.t1-2-1;57.2;2; ;5
floor;358;35;1;b.t1-2-1;26.4;0; ;6
floor;359;35;1;b.t1-2-1;26.6;0; ;7
floor;360;35;1;b.t1-2-1;56.8;2; ;8
floor;361;35;1;b.t1-2-1;38.4;1; ;9
floor;362;35;1;b.t1-2-1;26.5;0; ;10
floor;363;35;1;b.t1-2-1;41.3;1; ;11
floor;364;35;1;b.t1-2-1;90;3; ;12
floor;365;36;1;b.t1-2-1;75.4;3; ;1
floor;366;36;1;b.t1-2-1;41.5;1; ;2
floor;367;36;1;b.t1-2-1;26.5;0; ;3
floor;368;36;1;b.t1-2-1;37.4;1; ;4
floor;369;36;1;b.t1-2-1;57.2;2; ;5
floor;370;36;1;b.t1-2-1;26.4;0; ;6
floor;371;36;1;b.t1-2-1;26.6;0; ;7
floor;372;36;1;b.t1-2-1;56.8;2; ;8
floor;373;36;1;b.t1-2-1;38.4;1; ;9
floor;374;36;1;b.t1-2-1;26.5;0; ;10
floor;375;36;1;b.t1-2-1;41.3;1; ;11
floor;376;36;1;b.t1-2-1;90;3; ;12
floor;377;37;1;b.t1-2-1;70.3;3; ;1
floor;378;37;1;b.t1-2-1;41.5;1; ;2
floor;379;37;1;b.t1-2-1;26.5;0; ;3
floor;380;37;1;b.t1-2-1;37.4;1; ;4
floor;381;37;1;b.t1-2-1;80;3; ;5
floor;382;37;1;b.t1-2-1;80.3;2; ;6
floor;383;37;1;b.t1-2-1;38.4;1; ;7
floor;384;37;1;b.t1-2-1;26.5;0; ;8
floor;385;37;1;b.t1-2-1;41.3;1; ;9
floor;386;37;1;b.t1-2-1;84.9;3; ;10
floor;387;38;1;b.t1-2-1;70.3;3; ;1
floor;388;38;1;b.t1-2-1;41.5;1; ;2
floor;389;38;1;b.t1-2-1;26.5;0; ;3
floor;390;38;1;b.t1-2-1;37.4;1; ;4
floor;391;38;1;b.t1-2-1;80;3; ;5
floor;392;38;1;b.t1-2-1;80.3;2; ;6
floor;393;38;1;b.t1-2-1;38.4;1; ;7
floor;394;38;1;b.t1-2-1;26.5;0; ;8
floor;395;38;1;b.t1-2-1;41.3;1; ;9
floor;396;38;1;b.t1-2-1;84.9;3; ;10
floor;397;39;1;b.t1-2-1;70.3;3; ;1
floor;398;39;1;b.t1-2-1;41.5;1; ;2
floor;399;39;1;b.t1-2-1;26.5;0; ;3
floor;400;39;1;b.t1-2-1;37.4;1; ;4
floor;401;39;1;b.t1-2-1;80;3; ;5
floor;402;39;1;b.t1-2-1;80.3;2; ;6
floor;403;39;1;b.t1-2-1;38.4;1; ;7
floor;404;39;1;b.t1-2-1;26.5;0; ;8
floor;405;39;1;b.t1-2-1;41.3;1; ;9
floor;406;39;1;b.t1-2-1;84.9;3; ;10
floor;407;40;1;b.t1-2-1;70.3;3; ;1
floor;408;40;1;b.t1-2-1;41.5;1; ;2
floor;409;40;1;b.t1-2-1;26.5;0; ;3
floor;410;40;1;b.t1-2-1;37.4;1; ;4
floor;411;40;1;b.t1-2-1;80;3; ;5
floor;412;40;1;b.t1-2-1;80.3;2; ;6
floor;413;40;1;b.t1-2-1;38.4;1; ;7
floor;414;40;1;b.t1-2-1;26.5;0; ;8
floor;415;40;1;b.t1-2-1;41.3;1; ;9
floor;416;40;1;b.t1-2-1;84.9;3; ;10
floor;417;41;1;b.t1-2-1;70.3;3; ;1
floor;418;41;1;b.t1-2-1;41.5;1; ;2
floor;419;41;1;b.t1-2-1;26.5;0; ;3
floor;420;41;1;b.t1-2-1;37.4;1; ;4
floor;421;41;1;b.t1-2-1;80;3; ;5
floor;422;41;1;b.t1-2-1;80.3;2; ;6
floor;423;41;1;b.t1-2-1;38.4;1; ;7
floor;424;41;1;b.t1-2-1;26.5;0; ;8
floor;425;41;1;b.t1-2-1;41.3;1; ;9
floor;426;41;1;b.t1-2-1;84.9;3; ;10
floor;427;42;1;b.t1-2-1;55.8;2;;1
floor;428;42;1;b.t1-2-1;41.5;1;;2
floor;429;42;1;b.t1-2-1;26.5;0;;3
floor;430;42;1;b.t1-2-1;38.5;1;;4
floor;431;42;1;b.t1-2-1;65.2;2;;5
floor;432;42;1;b.t1-2-1;65.1;2;;6
floor;433;42;1;b.t1-2-1;38.4;1;;7
floor;434;42;1;b.t1-2-1;26.5;0;;8
floor;435;42;1;b.t1-2-1;41.3;1;;9
floor;436;42;1;b.t1-2-1;70.3;2;;10
floor;437;43;1;b.t1-2-1;55.8;2;;1
floor;438;43;1;b.t1-2-1;41.5;1;;2
floor;439;43;1;b.t1-2-1;26.5;0;;3
floor;440;43;1;b.t1-2-1;38.5;1;;4
floor;441;43;1;b.t1-2-1;65.2;2;;5
floor;442;43;1;b.t1-2-1;65.1;2;;6
floor;443;43;1;b.t1-2-1;38.4;1;;7
floor;444;43;1;b.t1-2-1;26.5;0;;8
floor;445;43;1;b.t1-2-1;41.3;1;;9
floor;446;43;1;b.t1-2-1;70.3;2;;10
floor;447;44;1;b.t1-2-1;55.8;2;;1
floor;448;44;1;b.t1-2-1;41.5;1;;2
floor;449;44;1;b.t1-2-1;26.5;0;;3
floor;450;44;1;b.t1-2-1;38.5;1;;4
floor;451;44;1;b.t1-2-1;65.2;2;;5
floor;452;44;1;b.t1-2-1;65.1;2;;6
floor;453;44;1;b.t1-2-1;38.4;1;;7
floor;454;44;1;b.t1-2-1;26.5;0;;8
floor;455;44;1;b.t1-2-1;41.3;1;;9
floor;456;44;1;b.t1-2-1;70.3;2;;10
