floor;101;10;1;b.t1-1-1;76.7;3;3R11L
floor;102;11;1;b.t1-1-1;27.6;0;SR05L
floor;103;11;1;b.t1-1-1;27.6;0;SR05L
floor;104;11;1;b.t1-1-1;27.4;0;SR02L
floor;105;11;1;b.t1-1-1;27.4;0;SR02L
floor;106;11;1;b.t1-1-1;37.7;1;1R11L
floor;107;11;1;b.t1-1-1;37.7;1;1R11L
floor;108;11;1;b.t1-1-1;43.4;1;1R12L
floor;109;11;1;b.t1-1-1;43.4;1;1R12L
floor;110;11;1;b.t1-1-1;55.2;2;2R11L
floor;111;11;1;b.t1-1-1;55.2;2;2R11L
floor;112;11;1;b.t1-1-1;76.7;3;3R11L
floor;113;11;1;b.t1-1-1;76.7;3;3R11L
floor;114;12;1;b.t1-1-1;27.6;0;SR05L
floor;115;12;1;b.t1-1-1;27.6;0;SR05L
floor;116;12;1;b.t1-1-1;27.4;0;SR02L
floor;117;12;1;b.t1-1-1;27.4;0;SR02L
floor;118;12;1;b.t1-1-1;37.7;1;1R11L
floor;119;12;1;b.t1-1-1;37.7;1;1R11L
floor;120;12;1;b.t1-1-1;43.4;1;1R12L
floor;121;12;1;b.t1-1-1;43.4;1;1R12L
floor;122;12;1;b.t1-1-1;55.2;2;2R11L
floor;123;12;1;b.t1-1-1;55.2;2;2R11L
floor;124;12;1;b.t1-1-1;76.7;3;3R11L
floor;125;12;1;b.t1-1-1;76.7;3;3R11L
floor;126;13;1;b.t1-1-1;27.6;0;SR05L
floor;127;13;1;b.t1-1-1;27.6;0;SR05L
floor;128;13;1;b.t1-1-1;27.4;0;SR02L
floor;129;13;1;b.t1-1-1;27.4;0;SR02L
floor;130;13;1;b.t1-1-1;37.7;1;1R11L
floor;131;13;1;b.t1-1-1;37.7;1;1R11L
floor;132;13;1;b.t1-1-1;43.4;1;1R12L
floor;133;13;1;b.t1-1-1;43.4;1;1R12L
floor;134;13;1;b.t1-1-1;55.2;2;2R11L
floor;135;13;1;b.t1-1-1;55.2;2;2R11L
floor;136;13;1;b.t1-1-1;76.7;3;3R11L
floor;137;13;1;b.t1-1-1;76.7;3;3R11L
floor;138;14;1;b.t1-1-1;27.6;0;SR05L
floor;139;14;1;b.t1-1-1;27.6;0;SR05L
floor;140;14;1;b.t1-1-1;27.4;0;SR02L
floor;141;14;1;b.t1-1-1;27.4;0;SR02L
floor;142;14;1;b.t1-1-1;37.7;1;1R11L
floor;143;14;1;b.t1-1-1;37.7;1;1R11L
floor;144;14;1;b.t1-1-1;43.4;1;1R12L
floor;145;14;1;b.t1-1-1;43.4;1;1R12L
floor;146;14;1;b.t1-1-1;55.2;2;2R11L
floor;147;14;1;b.t1-1-1;55.2;2;2R11L
floor;148;14;1;b.t1-1-1;76.7;3;3R11L
floor;149;14;1;b.t1-1-1;76.7;3;3R11L
floor;150;15;1;b.t1-1-1;27.6;0;SR05L
floor;151;15;1;b.t1-1-1;27.6;0;SR05L
floor;152;15;1;b.t1-1-1;27.4;0;SR02L
floor;153;15;1;b.t1-1-1;27.4;0;SR02L
floor;154;15;1;b.t1-1-1;37.7;1;1R11L
floor;155;15;1;b.t1-1-1;37.7;1;1R11L
floor;156;15;1;b.t1-1-1;43.4;1;1R12L
floor;157;15;1;b.t1-1-1;43.4;1;1R12L
floor;158;15;1;b.t1-1-1;55.2;2;2R11L
floor;159;15;1;b.t1-1-1;55.2;2;2R11L
floor;160;15;1;b.t1-1-1;76.7;3;3R11L
floor;161;15;1;b.t1-1-1;76.7;3;3R11L
floor;162;16;1;b.t1-1-1;27.6;0;SR05L
floor;163;16;1;b.t1-1-1;27.6;0;SR05L
floor;164;16;1;b.t1-1-1;27.4;0;SR02L
floor;165;16;1;b.t1-1-1;27.4;0;SR02L
floor;166;16;1;b.t1-1-1;37.7;1;1R11L
floor;167;16;1;b.t1-1-1;37.7;1;1R11L
floor;168;16;1;b.t1-1-1;43.4;1;1R12L
floor;169;16;1;b.t1-1-1;43.4;1;1R12L
floor;170;16;1;b.t1-1-1;55.2;2;2R11L
floor;171;16;1;b.t1-1-1;55.2;2;2R11L
floor;172;16;1;b.t1-1-1;76.7;3;3R11L
floor;173;16;1;b.t1-1-1;76.7;3;3R11L
floor;174;17;1;b.t1-1-1;27.6;0;SR05L
floor;175;17;1;b.t1-1-1;27.6;0;SR05L
floor;176;17;1;b.t1-1-1;27.4;0;SR02L
floor;177;17;1;b.t1-1-1;27.4;0;SR02L
floor;178;17;1;b.t1-1-1;37.7;1;1R11L
floor;179;17;1;b.t1-1-1;37.7;1;1R11L
floor;180;17;1;b.t1-1-1;43.4;1;1R12L
floor;181;17;1;b.t1-1-1;43.4;1;1R12L
floor;182;17;1;b.t1-1-1;55.2;2;2R11L
floor;183;17;1;b.t1-1-1;55.2;2;2R11L
floor;184;17;1;b.t1-1-1;76.7;3;3R11L
floor;185;17;1;b.t1-1-1;76.7;3;3R11L
floor;186;18;1;b.t1-1-1;27.6;0;SR05L
floor;187;18;1;b.t1-1-1;27.6;0;SR05L
floor;188;18;1;b.t1-1-1;27.4;0;SR02L
floor;189;18;1;b.t1-1-1;27.4;0;SR02L
floor;190;18;1;b.t1-1-1;37.7;1;1R11L
floor;191;18;1;b.t1-1-1;37.7;1;1R11L
floor;192;18;1;b.t1-1-1;43.4;1;1R12L
floor;193;18;1;b.t1-1-1;43.4;1;1R12L
floor;194;18;1;b.t1-1-1;55.2;2;2R11L
floor;195;18;1;b.t1-1-1;55.2;2;2R11L
floor;196;18;1;b.t1-1-1;76.7;3;3R11L
floor;197;18;1;b.t1-1-1;76.7;3;3R11L
floor;198;19;1;b.t1-1-1;27.6;0;SR05L
floor;199;19;1;b.t1-1-1;27.6;0;SR05L
floor;200;19;1;b.t1-1-1;27.4;0;SR02L
floor;201;19;1;b.t1-1-1;27.4;0;SR02L
floor;202;19;1;b.t1-1-1;37.7;1;1R11L
floor;203;19;1;b.t1-1-1;37.7;1;1R11L
floor;204;19;1;b.t1-1-1;43.4;1;1R12L
floor;205;19;1;b.t1-1-1;43.4;1;1R12L
floor;206;19;1;b.t1-1-1;55.2;2;2R11L
floor;207;19;1;b.t1-1-1;55.2;2;2R11L
floor;208;19;1;b.t1-1-1;76.7;3;3R11L
floor;209;19;1;b.t1-1-1;76.7;3;3R11L
floor;210;20;1;b.t1-1-1;27.6;0;SR05L
floor;211;20;1;b.t1-1-1;27.6;0;SR05L
floor;212;20;1;b.t1-1-1;27.4;0;SR02L
floor;213;20;1;b.t1-1-1;27.4;0;SR02L
floor;214;20;1;b.t1-1-1;37.7;1;1R11L
floor;215;20;1;b.t1-1-1;37.7;1;1R11L
floor;216;20;1;b.t1-1-1;43.4;1;1R12L
floor;217;20;1;b.t1-1-1;43.4;1;1R12L
floor;218;20;1;b.t1-1-1;55.2;2;2R11L
floor;219;20;1;b.t1-1-1;55.2;2;2R11L
floor;220;20;1;b.t1-1-1;76.7;3;3R11L
floor;221;20;1;b.t1-1-1;76.7;3;3R11L
floor;222;21;1;b.t1-1-1;27.6;0;SR05L
floor;223;21;1;b.t1-1-1;27.6;0;SR05L
floor;224;21;1;b.t1-1-1;27.4;0;SR02L
floor;225;21;1;b.t1-1-1;27.4;0;SR02L
floor;226;21;1;b.t1-1-1;37.7;1;1R11L
floor;227;21;1;b.t1-1-1;37.7;1;1R11L
floor;228;21;1;b.t1-1-1;43.4;1;1R12L
floor;229;21;1;b.t1-1-1;43.4;1;1R12L
floor;230;21;1;b.t1-1-1;55.2;2;2R11L
floor;231;21;1;b.t1-1-1;55.2;2;2R11L
floor;232;21;1;b.t1-1-1;76.7;3;3R11L
floor;233;21;1;b.t1-1-1;76.7;3;3R11L
floor;234;22;1;b.t1-1-1;27.6;0;SR05L
floor;235;22;1;b.t1-1-1;27.6;0;SR05L
floor;236;22;1;b.t1-1-1;27.4;0;SR02L
floor;237;22;1;b.t1-1-1;27.4;0;SR02L
floor;238;22;1;b.t1-1-1;37.7;1;1R11L
floor;239;22;1;b.t1-1-1;37.7;1;1R11L
floor;240;22;1;b.t1-1-1;43.4;1;1R12L
floor;241;22;1;b.t1-1-1;43.4;1;1R12L
floor;242;22;1;b.t1-1-1;55.2;2;2R11L
floor;243;22;1;b.t1-1-1;55.2;2;2R11L
floor;244;22;1;b.t1-1-1;76.7;3;3R11L
floor;245;22;1;b.t1-1-1;76.7;3;3R11L
floor;246;23;1;b.t1-1-1;27.6;0;SR05L
floor;247;23;1;b.t1-1-1;27.6;0;SR05L
floor;248;23;1;b.t1-1-1;27.4;0;SR02L
floor;249;23;1;b.t1-1-1;27.4;0;SR02L
floor;250;23;1;b.t1-1-1;37.7;1;1R11L
floor;251;23;1;b.t1-1-1;37.7;1;1R11L
floor;252;23;1;b.t1-1-1;43.4;1;1R12L
floor;253;23;1;b.t1-1-1;43.4;1;1R12L
floor;254;23;1;b.t1-1-1;55.2;2;2R11L
floor;255;23;1;b.t1-1-1;55.2;2;2R11L
floor;256;23;1;b.t1-1-1;76.7;3;3R11L
floor;257;23;1;b.t1-1-1;76.7;3;3R11L
floor;258;24;1;b.t1-1-1;27.6;0;SR05L
floor;259;24;1;b.t1-1-1;27.6;0;SR05L
floor;260;24;1;b.t1-1-1;27.4;0;SR02L
floor;261;24;1;b.t1-1-1;27.4;0;SR02L
floor;262;24;1;b.t1-1-1;37.7;1;1R11L
floor;263;24;1;b.t1-1-1;37.7;1;1R11L
floor;264;24;1;b.t1-1-1;43.4;1;1R12L
floor;265;24;1;b.t1-1-1;43.4;1;1R12L
floor;266;24;1;b.t1-1-1;55.2;2;2R11L
floor;267;24;1;b.t1-1-1;55.2;2;2R11L
floor;268;24;1;b.t1-1-1;76.7;3;3R11L
floor;269;24;1;b.t1-1-1;76.7;3;3R11L
floor;270;25;1;b.t1-1-1;27.6;0;SR05L
floor;271;25;1;b.t1-1-1;27.6;0;SR05L
floor;272;25;1;b.t1-1-1;27.4;0;SR02L
floor;273;25;1;b.t1-1-1;27.4;0;SR02L
floor;274;25;1;b.t1-1-1;37.7;1;1R11L
floor;275;25;1;b.t1-1-1;37.7;1;1R11L
floor;276;25;1;b.t1-1-1;43.4;1;1R12L
floor;277;25;1;b.t1-1-1;43.4;1;1R12L
floor;278;25;1;b.t1-1-1;55.2;2;2R11L
floor;279;25;1;b.t1-1-1;55.2;2;2R11L
floor;280;25;1;b.t1-1-1;76.7;3;3R11L
floor;281;25;1;b.t1-1-1;76.7;3;3R11L
floor;282;26;1;b.t1-1-1;27.6;0;SR05L
floor;283;26;1;b.t1-1-1;27.6;0;SR05L
floor;284;26;1;b.t1-1-1;27.4;0;SR02L
floor;285;26;1;b.t1-1-1;27.4;0;SR02L
floor;286;26;1;b.t1-1-1;37.7;1;1R11L
floor;287;26;1;b.t1-1-1;37.7;1;1R11L
floor;288;26;1;b.t1-1-1;43.4;1;1R12L
floor;289;26;1;b.t1-1-1;43.4;1;1R12L
floor;290;26;1;b.t1-1-1;55.2;2;2R11L
floor;291;26;1;b.t1-1-1;55.2;2;2R11L
floor;292;26;1;b.t1-1-1;76.7;3;3R11L
floor;293;26;1;b.t1-1-1;76.7;3;3R11L
floor;294;28;1;b.t1-1-1;27.4;0;SR01L
floor;295;28;1;b.t1-1-1;27.4;0;SR01L
floor;296;28;1;b.t1-1-1;27.4;0;SR02L
floor;297;28;1;b.t1-1-1;27.4;0;SR02L
floor;298;28;1;b.t1-1-1;36.3;1;1R13L
floor;299;28;1;b.t1-1-1;36.3;1;1R13L
floor;300;28;1;b.t1-1-1;41.9;1;1R14L
floor;301;28;1;b.t1-1-1;41.9;1;1R14L
floor;302;28;1;b.t1-1-1;54.9;2;2R12L
floor;303;28;1;b.t1-1-1;54.9;2;2R12L
floor;304;28;1;b.t1-1-1;82.17;3;3R12L
floor;305;28;1;b.t1-1-1;82.17;3;3R12L
floor;306;29;1;b.t1-1-1;27.4;0;SR01L
floor;307;29;1;b.t1-1-1;27.4;0;SR01L
floor;308;29;1;b.t1-1-1;27.4;0;SR02L
floor;309;29;1;b.t1-1-1;27.4;0;SR02L
floor;310;29;1;b.t1-1-1;36.3;1;1R13L
floor;311;29;1;b.t1-1-1;36.3;1;1R13L
floor;312;29;1;b.t1-1-1;41.9;1;1R14L
floor;313;29;1;b.t1-1-1;41.9;1;1R14L
floor;314;29;1;b.t1-1-1;54.9;2;2R12L
floor;315;29;1;b.t1-1-1;54.9;2;2R12L
floor;316;29;1;b.t1-1-1;82.17;3;3R12L
floor;317;29;1;b.t1-1-1;82.17;3;3R12L
floor;318;30;1;b.t1-1-1;27.4;0;SR01L
floor;319;30;1;b.t1-1-1;27.4;0;SR01L
floor;320;30;1;b.t1-1-1;27.4;0;SR02L
floor;321;30;1;b.t1-1-1;27.4;0;SR02L
floor;322;30;1;b.t1-1-1;36.3;1;1R13L
floor;323;30;1;b.t1-1-1;36.3;1;1R13L
floor;324;30;1;b.t1-1-1;41.9;1;1R14L
floor;325;30;1;b.t1-1-1;41.9;1;1R14L
floor;326;30;1;b.t1-1-1;54.9;2;2R12L
floor;327;30;1;b.t1-1-1;54.9;2;2R12L
floor;328;30;1;b.t1-1-1;82.17;3;3R12L
floor;329;30;1;b.t1-1-1;82.17;3;3R12L
floor;330;31;1;b.t1-1-1;27.4;0;SR01L
floor;331;31;1;b.t1-1-1;27.4;0;SR01L
floor;332;31;1;b.t1-1-1;27.4;0;SR02L
floor;333;31;1;b.t1-1-1;27.4;0;SR02L
floor;334;31;1;b.t1-1-1;36.3;1;1R13L
floor;335;31;1;b.t1-1-1;36.3;1;1R13L
floor;336;31;1;b.t1-1-1;41.9;1;1R14L
floor;337;31;1;b.t1-1-1;41.9;1;1R14L
floor;338;31;1;b.t1-1-1;54.9;2;2R12L
floor;339;31;1;b.t1-1-1;54.9;2;2R12L
floor;340;31;1;b.t1-1-1;82.17;3;3R12L
floor;341;31;1;b.t1-1-1;82.17;3;3R12L
floor;342;32;1;b.t1-1-1;27.4;0;SR01L
floor;343;32;1;b.t1-1-1;27.4;0;SR01L
floor;344;32;1;b.t1-1-1;27.4;0;SR02L
floor;345;32;1;b.t1-1-1;27.4;0;SR02L
floor;346;32;1;b.t1-1-1;36.3;1;1R13L
floor;347;32;1;b.t1-1-1;36.3;1;1R13L
floor;348;32;1;b.t1-1-1;41.9;1;1R14L
floor;349;32;1;b.t1-1-1;41.9;1;1R14L
floor;350;32;1;b.t1-1-1;54.9;2;2R12L
floor;351;32;1;b.t1-1-1;54.9;2;2R12L
floor;352;32;1;b.t1-1-1;82.17;3;3R12L
floor;353;32;1;b.t1-1-1;82.17;3;3R12L
floor;354;33;1;b.t1-1-1;27.4;0;SR01L
floor;355;33;1;b.t1-1-1;27.4;0;SR01L
floor;356;33;1;b.t1-1-1;27.4;0;SR02L
floor;357;33;1;b.t1-1-1;27.4;0;SR02L
floor;358;33;1;b.t1-1-1;36.3;1;1R13L
floor;359;33;1;b.t1-1-1;36.3;1;1R13L
floor;360;33;1;b.t1-1-1;41.9;1;1R14L
floor;361;33;1;b.t1-1-1;41.9;1;1R14L
floor;362;33;1;b.t1-1-1;54.9;2;2R12L
floor;363;33;1;b.t1-1-1;54.9;2;2R12L
floor;364;33;1;b.t1-1-1;82.17;3;3R12L
floor;365;33;1;b.t1-1-1;82.17;3;3R12L
floor;366;34;1;b.t1-1-1;27.4;0;SR01L
floor;367;34;1;b.t1-1-1;27.4;0;SR01L
floor;368;34;1;b.t1-1-1;27.4;0;SR02L
floor;369;34;1;b.t1-1-1;27.4;0;SR02L
floor;370;34;1;b.t1-1-1;36.3;1;1R13L
floor;371;34;1;b.t1-1-1;36.3;1;1R13L
floor;372;34;1;b.t1-1-1;41.9;1;1R14L
floor;373;34;1;b.t1-1-1;41.9;1;1R14L
floor;374;34;1;b.t1-1-1;54.9;2;2R12L
floor;375;34;1;b.t1-1-1;54.9;2;2R12L
floor;376;34;1;b.t1-1-1;82.17;3;3R12L
floor;377;34;1;b.t1-1-1;82.17;3;3R12L
floor;378;35;1;b.t1-1-1;27.4;0;SR01L
floor;379;35;1;b.t1-1-1;27.4;0;SR01L
floor;380;35;1;b.t1-1-1;27.4;0;SR02L
floor;381;35;1;b.t1-1-1;27.4;0;SR02L
floor;382;35;1;b.t1-1-1;36.3;1;1R13L
floor;383;35;1;b.t1-1-1;36.3;1;1R13L
floor;384;35;1;b.t1-1-1;41.9;1;1R14L
floor;385;35;1;b.t1-1-1;41.9;1;1R14L
floor;386;35;1;b.t1-1-1;54.9;2;2R12L
floor;387;35;1;b.t1-1-1;54.9;2;2R12L
floor;388;35;1;b.t1-1-1;82.17;3;3R12L
floor;389;35;1;b.t1-1-1;82.17;3;3R12L
floor;390;36;1;b.t1-1-1;27.4;0;SR01L
floor;391;36;1;b.t1-1-1;27.4;0;SR01L
floor;392;36;1;b.t1-1-1;27.4;0;SR02L
floor;393;36;1;b.t1-1-1;27.4;0;SR02L
floor;394;36;1;b.t1-1-1;36.3;1;1R13L
floor;395;36;1;b.t1-1-1;36.3;1;1R13L
floor;396;36;1;b.t1-1-1;41.9;1;1R14L
floor;397;36;1;b.t1-1-1;41.9;1;1R14L
floor;398;36;1;b.t1-1-1;54.9;2;2R12L
floor;399;36;1;b.t1-1-1;54.9;2;2R12L
floor;400;36;1;b.t1-1-1;82.17;3;3R12L
floor;401;36;1;b.t1-1-1;82.17;3;3R12L
floor;402;37;1;b.t1-1-1;25.6;0;SR03L
floor;403;37;1;b.t1-1-1;25.6;0;SR03L
floor;404;37;1;b.t1-1-1;25.9;0;SR04L
floor;405;37;1;b.t1-1-1;25.9;0;SR04L
floor;406;37;1;b.t1-1-1;36.3;1;1R13L
floor;407;37;1;b.t1-1-1;36.3;1;1R13L
floor;408;37;1;b.t1-1-1;40.5;1;1R15L
floor;409;37;1;b.t1-1-1;40.5;1;1R15L
floor;410;37;1;b.t1-1-1;49.9;2;2R15L
floor;411;37;1;b.t1-1-1;49.9;2;2R15L
floor;412;37;1;b.t1-1-1;70.5;3;3R13L
floor;413;37;1;b.t1-1-1;70.5;3;3R13L
floor;414;38;1;b.t1-1-1;25.6;0;SR03L
floor;415;38;1;b.t1-1-1;25.6;0;SR03L
floor;416;38;1;b.t1-1-1;25.9;0;SR04L
floor;417;38;1;b.t1-1-1;25.9;0;SR04L
floor;418;38;1;b.t1-1-1;36.3;1;1R13L
floor;419;38;1;b.t1-1-1;36.3;1;1R13L
floor;420;38;1;b.t1-1-1;40.5;1;1R15L
floor;421;38;1;b.t1-1-1;40.5;1;1R15L
floor;422;38;1;b.t1-1-1;49.9;2;2R15L
floor;423;38;1;b.t1-1-1;49.9;2;2R15L
floor;424;38;1;b.t1-1-1;70.5;3;3R13L
floor;425;38;1;b.t1-1-1;70.5;3;3R13L
floor;426;39;1;b.t1-1-1;25.6;0;SR03L
floor;427;39;1;b.t1-1-1;25.6;0;SR03L
floor;428;39;1;b.t1-1-1;25.9;0;SR04L
floor;429;39;1;b.t1-1-1;25.9;0;SR04L
floor;430;39;1;b.t1-1-1;36.3;1;1R13L
floor;431;39;1;b.t1-1-1;36.3;1;1R13L
floor;432;39;1;b.t1-1-1;40.5;1;1R15L
floor;433;39;1;b.t1-1-1;40.5;1;1R15L
floor;434;39;1;b.t1-1-1;49.9;2;2R15L
floor;435;39;1;b.t1-1-1;49.9;2;2R15L
floor;436;39;1;b.t1-1-1;70.5;3;3R13L
floor;437;39;1;b.t1-1-1;70.5;3;3R13L
floor;438;40;1;b.t1-1-1;25.6;0;SR03L
floor;439;40;1;b.t1-1-1;25.6;0;SR03L
floor;440;40;1;b.t1-1-1;25.9;0;SR04L
floor;441;40;1;b.t1-1-1;25.9;0;SR04L
floor;442;40;1;b.t1-1-1;36.3;1;1R13L
floor;443;40;1;b.t1-1-1;36.3;1;1R13L
floor;444;40;1;b.t1-1-1;40.5;1;1R15L
floor;445;40;1;b.t1-1-1;40.5;1;1R15L
floor;446;40;1;b.t1-1-1;49.9;2;2R15L
floor;447;40;1;b.t1-1-1;49.9;2;2R15L
floor;448;40;1;b.t1-1-1;70.5;3;3R13L
floor;449;40;1;b.t1-1-1;70.5;3;3R13L
floor;450;41;1;b.t1-1-1;25.6;0;SR03L
floor;451;41;1;b.t1-1-1;25.6;0;SR03L
floor;452;41;1;b.t1-1-1;25.9;0;SR04L
floor;453;41;1;b.t1-1-1;25.9;0;SR04L
floor;454;41;1;b.t1-1-1;36.3;1;1R13L
floor;455;41;1;b.t1-1-1;36.3;1;1R13L
floor;456;41;1;b.t1-1-1;40.5;1;1R15L
floor;457;41;1;b.t1-1-1;40.5;1;1R15L
floor;458;41;1;b.t1-1-1;49.9;2;2R15L
floor;459;41;1;b.t1-1-1;49.9;2;2R15L
floor;460;41;1;b.t1-1-1;70.5;3;3R13L
floor;461;41;1;b.t1-1-1;70.5;3;3R13L
floor;462;42;1;b.t1-1-1;25.6;0;SR03L
floor;463;42;1;b.t1-1-1;25.6;0;SR03L
floor;464;42;1;b.t1-1-1;25.9;0;SR04L
floor;465;42;1;b.t1-1-1;25.9;0;SR04L
floor;466;42;1;b.t1-1-1;40.5;1;1R15L
floor;467;42;1;b.t1-1-1;40.5;1;1R15L
floor;468;42;1;b.t1-1-1;33.8;1;1R17L
floor;469;42;1;b.t1-1-1;33.8;1;1R17L
floor;470;42;1;b.t1-1-1;36.1;1;1R18L
floor;471;42;1;b.t1-1-1;36.1;1;1R18L
floor;472;42;1;b.t1-1-1;54.2;2;2R16L
floor;473;42;1;b.t1-1-1;54.2;2;2R16L
floor;474;43;1;b.t1-1-1;25.6;0;SR03L
floor;475;43;1;b.t1-1-1;25.6;0;SR03L
floor;476;43;1;b.t1-1-1;25.9;0;SR04L
floor;477;43;1;b.t1-1-1;25.9;0;SR04L
floor;478;43;1;b.t1-1-1;40.5;1;1R15L
floor;479;43;1;b.t1-1-1;40.5;1;1R15L
floor;480;43;1;b.t1-1-1;33.8;1;1R17L
floor;481;43;1;b.t1-1-1;33.8;1;1R17L
floor;482;43;1;b.t1-1-1;36.1;1;1R18L
floor;483;43;1;b.t1-1-1;36.1;1;1R18L
